id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,adminLevel,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,displacementReason,numberMales,numberFemales,idpOriginAdmin1Name,idpOriginAdmin1Pcode,assessmentType,operationStatus
,Mobility Tracking,South Sudan,SSD,,,,,0,22,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Tana River,KEN04,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,251,2024-09-30T00:00:00,2024,9,15,Conflict,,,Baringo,KEN30,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1974,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Turkana,KEN23,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,553,2024-09-30T00:00:00,2024,9,15,Conflict,,,Gedaref,SD12,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,25,2024-09-30T00:00:00,2024,9,15,Other reason,,,Meru,KEN12,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,6,2024-09-30T00:00:00,2024,9,15,Conflict,,,Bamingui-Bangoran,CAF51,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,240,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Kajiado,KEN34,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,21736,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Warrap,SS08,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,30,2024-09-30T00:00:00,2024,9,15,Conflict,,,Harari,ET13,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1210,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Central,UGA01,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,27,2024-09-30T00:00:00,2024,9,15,Other reason,,,Aj Jazirah,SD15,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,3181,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Western Bahr el Ghazal,SS09,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,2865,2024-09-30T00:00:00,2024,9,15,Conflict,,,Blue Nile,SD08,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,89,2024-09-30T00:00:00,2024,9,15,Conflict,,,West Pokot,KEN24,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,534,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,River Nile,SD16,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,219,2024-09-30T00:00:00,2024,9,15,Other reason,,,Blue Nile,SD08,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,436544,2024-09-30T00:00:00,2024,9,15,No reason for displacement reported,,,Not available,Not available,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,2327,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Blue Nile,SD08,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,105,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,North Kordofan,SD13,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,741,2024-09-30T00:00:00,2024,9,15,Conflict,,,Addis Ababa,ET14,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,6,2024-09-30T00:00:00,2024,9,15,Other reason,,,Kwilu,COD32,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,5,2024-09-30T00:00:00,2024,9,15,Conflict,,,Haute-Kotto,CAF52,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,5,2024-09-30T00:00:00,2024,9,15,Other reason,,,Ouaka,CAF43,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,10,2024-09-30T00:00:00,2024,9,15,Conflict,,,Elegeyo-Marakwet,KEN28,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,87,2024-09-30T00:00:00,2024,9,15,Conflict,,,Oromia,ET04,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,465,2024-09-30T00:00:00,2024,9,15,Conflict,,,Northern,SD17,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,2,2024-09-30T00:00:00,2024,9,15,Other reason,,,Samburu,KEN25,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,681,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Gedaref,SD12,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,7,2024-09-30T00:00:00,2024,9,15,Other reason,,,Kiambu,KEN22,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1,2024-09-30T00:00:00,2024,9,15,Other reason,,,Somali,ET05,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,231,2024-09-30T00:00:00,2024,9,15,Conflict,,,Bas-Uele,COD52,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1610,2024-09-30T00:00:00,2024,9,15,Conflict,,,Sennar,SD14,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,38,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Kiambu,KEN22,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,2,2024-09-30T00:00:00,2024,9,15,Conflict,,,Kwilu,COD32,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,4833,2024-09-30T00:00:00,2024,9,15,Other reason,,,Khartoum,SD01,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,7,2024-09-30T00:00:00,2024,9,15,Other reason,,,Vakaga,CAF53,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,112,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Busia,KEN40,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,57,2024-09-30T00:00:00,2024,9,15,Conflict,,,Bomet,KEN36,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,402,2024-09-30T00:00:00,2024,9,15,Other reason,,,Not available,Not available,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,4,2024-09-30T00:00:00,2024,9,15,Conflict,,,Samburu,KEN25,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,12,2024-09-30T00:00:00,2024,9,15,Conflict,,,Sankuru,COD83,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,15064,2024-09-30T00:00:00,2024,9,15,Other reason,,,Unity,SS06,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,319,2024-09-30T00:00:00,2024,9,15,Conflict,,,Kakamega,KEN37,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,8759,2024-09-30T00:00:00,2024,9,15,Conflict,,,Gambela,ET12,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,8,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Kwilu,COD32,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,2,2024-09-30T00:00:00,2024,9,15,Conflict,,,KasaÃ¯-Oriental,COD82,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,237,2024-09-30T00:00:00,2024,9,15,Other reason,,,Kassala,SD11,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,170,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Eastern,UGA02,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,West Darfur,SD04,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,70,2024-09-30T00:00:00,2024,9,15,Conflict,,,Meru,KEN12,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,27827,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Upper Nile,SS07,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,878,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Nairobi,KEN47,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,39,2024-09-30T00:00:00,2024,9,15,Other reason,,,North Kordofan,SD13,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,6,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Tshopo,COD51,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,25,2024-09-30T00:00:00,2024,9,15,Conflict,,,Kisii,KEN45,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,2970,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Eastern Equatoria,SS02,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,642,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Sennar,SD14,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,7,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,West Pokot,KEN24,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,16,2024-09-30T00:00:00,2024,9,15,Other reason,,,West Pokot,KEN24,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,40,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Bungoma,KEN39,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,4,2024-09-30T00:00:00,2024,9,15,Conflict,,,Ouaka,CAF43,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,15,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Sankuru,COD83,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,6,2024-09-30T00:00:00,2024,9,15,Other reason,,,Lobaye,CAF12,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,20,2024-09-30T00:00:00,2024,9,15,Conflict,,,Vakaga,CAF53,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,12,2024-09-30T00:00:00,2024,9,15,Conflict,,,Haut-Katanga,COD71,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,40,2024-09-30T00:00:00,2024,9,15,Conflict,,,Kilifi,KEN03,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1,2024-09-30T00:00:00,2024,9,15,Other reason,,,Bomet,KEN36,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,2,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Isiolo,KEN11,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,240,2024-09-30T00:00:00,2024,9,15,Conflict,,,River Nile,SD16,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,2,2024-09-30T00:00:00,2024,9,15,Other reason,,,Oromia,ET04,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1,2024-09-30T00:00:00,2024,9,15,Other reason,,,Isiolo,KEN11,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Ouham,CAF32,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,136,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Benishangul-Gumuz,ET06,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,3380,2024-09-30T00:00:00,2024,9,15,Conflict,,,South Kordofan,SD07,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,5483,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Not available,Not available,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,66,2024-09-30T00:00:00,2024,9,15,Conflict,,,South Darfur,SD03,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,150,2024-09-30T00:00:00,2024,9,15,Other reason,,,Sennar,SD14,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,24,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Trans Nzoia,KEN26,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,5,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Kongo-Central,COD20,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,29,2024-09-30T00:00:00,2024,9,15,Conflict,,,Basse-Kotto,CAF61,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1401,2024-09-30T00:00:00,2024,9,15,Conflict,,,Aj Jazirah,SD15,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,14,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Bangui,CAF71,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,103,2024-09-30T00:00:00,2024,9,15,Conflict,,,Central Darfur,SD06,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,22,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Vakaga,CAF53,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,78,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,North Darfur,SD02,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,9401,2024-09-30T00:00:00,2024,9,15,Other reason,,,Jonglei,SS03,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,42,2024-09-30T00:00:00,2024,9,15,Other reason,,,Kakamega,KEN37,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,49,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Central Darfur,SD06,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,8,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Mbomou,CAF62,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,20,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Tigray,ET01,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,293,2024-09-30T00:00:00,2024,9,15,Other reason,,,Turkana,KEN23,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,17834,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Khartoum,SD01,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,28,2024-09-30T00:00:00,2024,9,15,Other reason,,,Machakos,KEN16,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,11,2024-09-30T00:00:00,2024,9,15,Other reason,,,Central Darfur,SD06,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,11,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Basse-Kotto,CAF61,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,2138,2024-09-30T00:00:00,2024,9,15,Other reason,,,Central Equatoria,SS01,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,933,2024-09-30T00:00:00,2024,9,15,Other reason,,,Northern,UGA03,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,61436,2024-09-30T00:00:00,2024,9,15,Conflict,,,Lakes,SS04,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,31,2024-09-30T00:00:00,2024,9,15,Other reason,,,South Kordofan,SD07,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,180,2024-09-30T00:00:00,2024,9,15,Conflict,,,Red Sea,SD10,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,207,2024-09-30T00:00:00,2024,9,15,Other reason,,,Northern Bahr el Ghazal,SS05,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,323,2024-09-30T00:00:00,2024,9,15,Conflict,,,Nairobi,KEN47,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1,2024-09-30T00:00:00,2024,9,15,Other reason,,,Kongo-Central,COD20,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,192,2024-09-30T00:00:00,2024,9,15,Conflict,,,Haut-Uele,COD53,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,15702,2024-09-30T00:00:00,2024,9,15,Conflict,,,Northern,UGA03,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,59,2024-09-30T00:00:00,2024,9,15,Conflict,,,East Darfur,SD05,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,3630,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Gambela,ET12,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,123,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Afar,ET02,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,103,2024-09-30T00:00:00,2024,9,15,Conflict,,,Busia,KEN40,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,2,2024-09-30T00:00:00,2024,9,15,Other reason,,,Ouham,CAF32,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,24,2024-09-30T00:00:00,2024,9,15,Conflict,,,Bungoma,KEN39,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,18358,2024-09-30T00:00:00,2024,9,15,Conflict,,,Eastern Equatoria,SS02,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,535,2024-09-30T00:00:00,2024,9,15,Conflict,,,Eastern,UGA02,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,21,2024-09-30T00:00:00,2024,9,15,Conflict,,,Kirinyaga,KEN20,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,2,2024-09-30T00:00:00,2024,9,15,Conflict,,,KÃ©mo,CAF41,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,42,2024-09-30T00:00:00,2024,9,15,Conflict,,,Garissa,KEN07,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,3,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Haut-Uele,COD53,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,15,2024-09-30T00:00:00,2024,9,15,Conflict,,,Homa Bay,KEN43,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,9,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Nandi,KEN29,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,261,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Red Sea,SD10,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,47686,2024-09-30T00:00:00,2024,9,15,Conflict,,,Khartoum,SD01,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,265,2024-09-30T00:00:00,2024,9,15,Conflict,,,Western,UGA04,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,42,2024-09-30T00:00:00,2024,9,15,Other reason,,,Northern,SD17,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,6528,2024-09-30T00:00:00,2024,9,15,Conflict,,,Northern Bahr el Ghazal,SS05,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,5,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Ouaka,CAF43,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,12,2024-09-30T00:00:00,2024,9,15,Conflict,,,Isiolo,KEN11,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,4299,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Northern Bahr el Ghazal,SS05,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1244,2024-09-30T00:00:00,2024,9,15,Other reason,,,Western Equatoria,SS10,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,2,2024-09-30T00:00:00,2024,9,15,Other reason,,,Equateur,COD41,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,84,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Mombasa,KEN01,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,23,2024-09-30T00:00:00,2024,9,15,Other reason,,,Kisumu,KEN42,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,195,2024-09-30T00:00:00,2024,9,15,Conflict,,,North Darfur,SD02,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,431,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Aj Jazirah,SD15,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,11,2024-09-30T00:00:00,2024,9,15,Other reason,,,Red Sea,SD10,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1,2024-09-30T00:00:00,2024,9,15,Other reason,,,Nakuru,KEN32,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,13,2024-09-30T00:00:00,2024,9,15,Other reason,,,Eastern,UGA02,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,3305,2024-09-30T00:00:00,2024,9,15,Conflict,,,Ituri,COD54,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,2646,2024-09-30T00:00:00,2024,9,15,Conflict,,,Kassala,SD11,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,149,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Kisumu,KEN42,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,150,2024-09-30T00:00:00,2024,9,15,Conflict,,,Mbomou,CAF62,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,19,2024-09-30T00:00:00,2024,9,15,Conflict,,,KasaÃ¯,COD92,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,227,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Western,UGA04,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,211,2024-09-30T00:00:00,2024,9,15,Conflict,,,Afar,ET02,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,21,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Kirinyaga,KEN20,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,5,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Elegeyo-Marakwet,KEN28,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,88,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Ituri,COD54,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,3854,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,White Nile,SD09,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,11,2024-09-30T00:00:00,2024,9,15,Other reason,,,Baringo,KEN30,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,16,2024-09-30T00:00:00,2024,9,15,Other reason,,,Bas-Uele,COD52,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,21,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Kericho,KEN35,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,855,2024-09-30T00:00:00,2024,9,15,Conflict,,,Central,UGA01,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,15,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Meru,KEN12,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,93,2024-09-30T00:00:00,2024,9,15,Other reason,,,Amhara,ET03,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,4,2024-09-30T00:00:00,2024,9,15,Other reason,,,Tshopo,COD51,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,7,2024-09-30T00:00:00,2024,9,15,Other reason,,,Tigray,ET01,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1,2024-09-30T00:00:00,2024,9,15,Conflict,,,Ouham,CAF32,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,48,2024-09-30T00:00:00,2024,9,15,Other reason,,,Gedaref,SD12,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,539,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Kassala,SD11,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,19,2024-09-30T00:00:00,2024,9,15,Other reason,,,Kajiado,KEN34,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,482,2024-09-30T00:00:00,2024,9,15,Conflict,,,North Kordofan,SD13,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,71709,2024-09-30T00:00:00,2024,9,15,Conflict,,,Western Equatoria,SS10,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,19,2024-09-30T00:00:00,2024,9,15,Conflict,,,Kongo-Central,COD20,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,32877,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Lakes,SS04,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,1081,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,South Kordofan,SD07,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,11,2024-09-30T00:00:00,2024,9,15,Conflict,,,Nandi,KEN29,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,12955,2024-09-30T00:00:00,2024,9,15,Conflict,,,White Nile,SD09,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,14,2024-09-30T00:00:00,2024,9,15,Other reason,,,South Darfur,SD03,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,13,2024-09-30T00:00:00,2024,9,15,Conflict,,,Equateur,COD41,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,187,2024-09-30T00:00:00,2024,9,15,Conflict,,,Benishangul-Gumuz,ET06,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,4,2024-09-30T00:00:00,2024,9,15,Conflict,,,Somali,ET05,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,23,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Oromia,ET04,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,75,2024-09-30T00:00:00,2024,9,15,Conflict,,,Tana River,KEN04,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,55965,2024-09-30T00:00:00,2024,9,15,Conflict,,,Warrap,SS08,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,87,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Bomet,KEN36,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,3,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Equateur,COD41,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,21,2024-09-30T00:00:00,2024,9,15,Other reason,,,Western,UGA04,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,75,2024-09-30T00:00:00,2024,9,15,Conflict,,,Kiambu,KEN22,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,20,2024-09-30T00:00:00,2024,9,15,Other reason,,,Basse-Kotto,CAF61,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,294,2024-09-30T00:00:00,2024,9,15,Other reason,,,Addis Ababa,ET14,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,59,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Lamu,KEN05,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,6,2024-09-30T00:00:00,2024,9,15,Other reason,,,Embu,KEN14,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,90,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,East Darfur,SD05,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,657,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Addis Ababa,ET14,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,189,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Amhara,ET03,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,7,2024-09-30T00:00:00,2024,9,15,Conflict,,,Mongala,COD44,BA,Active
,Mobility Tracking,South Sudan,SSD,,,,,0,43,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Bas-Uele,COD52,BA,Active
